text	label
i think the main idea of the paper is interesting but the presentation lacks a number of details in the description/parametrization and the experimental design.	0
there are some other problems with the presentation, including the fact that contrary to what is suggested in the introduction, the model seems to have access to the ground truth size of the blank (since positional encodings are given), making it all but useless in a real world application setting, but it is really difficult to evaluate the proposed task and the authors' conclusions without a much more detailed description of the experimental setting.	0
clarity: while the paper studies an important problem  it's important to move out of the norm ball based attack models and consider different attacks like spatial transformations, in the current version, the presentation lacks clarity in both the formulation of the attack model, attacks, defenses and explanation of the results.	0
while i have some questions about the evaluation and minor concerns about the presentation i would overall recommend acceptance of the submission.	0
i have some concerns regarding the presentation of the main objective and the lack of justification in certain parts of the methodology.	0
for example in section 5, the claim of “cnns learn semantics from images” is mainly proposed in a previous work, but the way of presentation sounds like this is a contribution of this work.	0
it could be lack of background on my part, but i find the presentation extremely confusing, and unnecessarily verbose/florid.	0
the first proposed estimator is unbiased, as shown by a proof, and accepts arbitrary losses, an improvement over prior approaches  the overall presentation is clear and clean cons:  one of the main claims of the paper is the proposal of an unbiased estimator.	0
if what the method does is an incremental version of the lowrank factorization proposed in earle at al (2018), i think the presentation can be better described in those terms.	0
i am still trying to evaluate the paper, but for now, my rating for this is low given that the main novelty in the paper: the environments, the evaluations, the tasks are so unclear because of the verbose presentation style on trying to tell us what we already know, such as goalconditioned learning, offpolicy learning, impala, etc.	0
cons:  presentation is not good.	0
the paper is generally well written, although the initial presentation of the model could be made a little clearer (it is not obvious from the text that the decoder takes the text as input  figure 2 helps, but comes a couple pages later).	0
the paper presents very interesting idea, however presentation and theoretical foundation can be significantly improved.	0
########################################### updated review: the authors have greatly improved presentation and have addressed concerns about the increase in parameters and computation time.	0
for references, please first check this seminal work and then follow the line of research: ng, andrew y and harada, daishi and russell, stuart, icml 1999, policy invariance under reward transformations: theory and application to reward shaping the method proposed in this paper seems a way of automatically shaping the reward, but loses the optimal policy invariance (for how this invariance is ensured in reward shaping, please check out this tutorial: http://wwwusers.cs.york.ac.uk/~devlin/presentations/pbrstut.pdf).	0
cons 1. unclear presentation of technical contributions, experimental results do not support the key contributions of faster attack generation 2. i am also unconvinced of the relevance of blackbox attack algorithms given the nascent stage of deeprl  since these agents are just being developed and their abilities need to improve significantly before they become deployable (and blackbox adversarial attacks are a real concern), i feel this work is premature and will need to be redone once more capable/robust agents can be trained for practical rl settings ### in light of the revision, i have revised my score given the rewriting of section 3 that addresses the second con i raised above.	2
however, due to the lack of clarity in presentation of the technical results in section 4 and the experiments in section 5, i feel that the paper still require improvement before it can be accepted.	0
overall, i think the paper has some observations that may be slightly interesting; however, it lacks novelty and the analysis or presentation are unconvincing.	0
general evaluation ( pro/  con, more specific comments/questions below):  the paper is very wellwritten  the bbp presentation is light but very accessible.	0
however, despite my favorable opinion, i consider that the paper presentation lacks rigor at many levels.	0
"the presentation of the new forget gate in ""system 2"" is clear in terms of being able to implement it, but it's not intuitive to me what this actually looks like."	0
pros/cons summary:  the proposal yields good results in the provided experiments  minor contributions that are not convincing enough  muddled presentation of ideas  dubious or weakly motivated design choices  poorly written with plenty of typos  difficult to follow	2
cons: the biggest issue is that the overall presentation of the paper is weak, with several noticeable grammar mistakes and obscure sentences that are hard to follow.	0
in summary, the paper's quality has significantly improved, but some presentation issues keep it from being a great paper.	0
regarding more specific details, there are too many small presentation issues for me to list them all, but here are a few representative samples:  please use “tile” or “cell” to denote individual elements in the grid (not “grid” itself)  it is unclear how states are represented as inputs to the model for generals.io  the 77% win rate against flobot seems to be an important achievement of the paper since it is mentioned in the abstract and introduction... but not in experiments (!)	0
to make it acceptable, the clarity of presentation, especially of the results, must be improved, but more importantly, more work seems necessary to reduce the currently significant accuracy hit from the method, and the tradeoff of quantization level vs. robustness should be addressed.	0
pros and cons:  sound approach  good theoretical support of the approach (biasvariance analysis)  great results reported  of importance for optimizing without gradients  presentation of the method lacking many details and not very clear  overall quality of the paper is subpar, tend to be very textual and hard to follow in several parts  experiments are not exhaustive and detailed.	0
the presentation of the paper is excellent  clear, wellmotivated, and detailed, with careful attention given to experimental concerns such as the choice of perturbation directions (the recommendation is to choose them at random), and the number of fingerprints to pick.	0
the presentation is pretty good as far as the english goes but suffers from serious problems on the level of formulating concepts.	0
it sounds like a nice motivation, but the work presented here does not show any clear answer for this, except the idea of combining two different encoders for sentence representation.. my main concern is about the term multiview since the merging step is somewhat trivial (min/max/averaging vectors or concatenation).	0
however, there are presentation and clarity issues in the technical development, and the comparative analysis is lacking broader comparisons with the stateoftheart (to be fair, the authors recognize that layerwise max as a baseline is particularly susceptible to outliers).	0
pros:  good presentation and clear explanations.	2
however, i had a few concerns about the presentation which affected my understanding of the methodology.	0
in summary, even though i liked the idea and the approach to the problem, the presentation is quite lacking, and in its current form, the paper might lose impact just by virtue of being hard to understand and subsequently being hard to reproduce.	0
i think there are interesting comments here which are certainly worth including but their presentation should be rethought and some empirical investigation would be valuable.	0
the problem is very relevant, and the approach is interesting, but unfortunately, the presentation is very misleading (see details below).	0
therefore, i recommend to accept the paper but after revision because the presentation and explanation of the ideas contain multiple typos and lacking some details (see bellow).	0
it seems interesting and shows promising results, but the presentation has to be cleaned up for publication in a top ml venue. ''''''	0
in its current form, i do not recommend accepting this paper but i do encourage the authors to continue working on it to both tighten the writing and presentation as well as continue to show interesting results via rl experiments.	0
the presentation needs work in several areas, and the experimental results require more explanation, but otherwise this seems like a solid paper.	0
the overall presentation of the method is direct but slightly confusing.	0
the section 4.3. shows that the proposed method does find better representations of the mnist than vae, but does not mention that there are numerous extended vae methods (and others) that would perform better than the ltvae here.	0
overall the paper proposes a bnstyle structure on vae latent space with great performance, but somewhat incomplete experimental section, and some presentation issues.	0
it would be great if the code associated to this could be released but the presentation allows for reproducibility.	0
however, i have some concerns about presentation and a number of specific questions about model implementation and evaluation.	0
i suspect that low mi means that input and latent representation are somewhat independent but i don't see the connection to compositional components.	0
pros  the presentation of the approach is clean and easytofollow.	0
i think the paper shows good results, but it could very much benefit from improved presentation and evaluation.	0
while i have a few concerns about presentation and experimentation, these are issues that can easily be remedied and i recommend acceptance.	0
strengths:  even though the methods for detecting important neurons are not novel (as also stated in the paper), their application to mt is novel  the presentation is very clear  the choice of methods is well argued and justified  the experiments are well executed and analysed  thorough and varied analysis of the experimental findings i recommend this paper for the best paper award.	2
general presentation fairly clear and easy to read # cons ' would have been more impactful to focus experiments on realworld scenarios in which bandwidth is constrained and naturally contentious # other comments ' pg.	2
while the presentation of this paper is technical, it lacks intuition on the assumptions made as well as the conditions posed.	0
conclusion: despite my concerns on the first part of this paper, i think the very thorough experiments, clear presentation and the interesting results on learning rate warmups and model distillation merit its acceptance.	0
at the same time, i have some concerns about the novelty and the presentation.	0
the presentation of the work however lacks sufficient details and motivations, which makes it difficult to judge the proposed model.	0
issues/concerns  i assess the paper in its current form as too far below the acceptable standard in writing and in clarity of presentation, setting aside other conceptual issues which i discuss below.	0
however, the paper spends lots of effort explaining representations, but only a few sentences explaining about how the proposed representations/data structures can help find a somehow generic value iteration solution, which allows to efficiently compute/retrieve a particular solution once a .delta vector is specified.	0
in summary, this paper has some interesting ideas, but the current presentation lacks clear motivation, and its technical contribution and implications need to be better highlighted.	0
i have some following major concerns regarding to the quality and presentation of the paper.	0
the clarity of the presentation (in particular the description of when the method is applicable) and the technical correctness of the paper are somewhat lacking.	0
on the other hand the manuscript presentation is quite convoluted, at the expense of a lacks of clarity in the details about the implementation of the methodology.	0
it may be true that a 2d embedding provides a simple visualisation, however interpretability can be obtained also with much richer representations in a number of different ways (e.g. sparsity, parametric representations, …).	0
"the presentation is lacking in some regard and would benefit from some reworking i.e. section 5. unclear in the paper: section 5 describing the ""joint embedding model using compositional task descriptors"" is very sparse on detail."	0
evaluation: the paper gives a clear (at least mathematically) presentation of the core idea but it some details about modeling choices seem to be missing.	0
strengths  thorough analysis with a good set of questions weaknesses  some peculiar evaluation and presentation decisions  introduces 'yet another' synthetic visual reasoning dataset rather than reusing existing ones i think this paper would have been stronger if it investigated a slightly broader notion of generalization and had some additional modeling comparisons.	2
the paper lacks a lot in clarity and quality of presentation.	0
important issues: one of the biggest concerns is the presentation of the planning algorithm, and more importantly, a proper formalization of what is calculated, and thus a proper justification of this part.	0
concerns regarding the clarity of presentation and interpretation of the results.	0
overall the paper suffers from a lack of clarity in the presentation, especially in algorithm 1, and does not communicate well why the assumption of different dynamical processes should be important in practice.	0
the authors claim to learn functions to compute node representations, however the representations z^u seem to be direct embeddings of the nodes.	0
"in terms of presentation, the motivation in introduction is fine, but the following section named ""notations and pseudocodes"" is confusing and has many undefined notations which makes the paper very hard to read."	0
"the title of the paper in my opinion undersells the result which is not only that ""deep skinny neural networks"" are not universal approximators, but that the class of functions which cannot be approximated includes a set of practically relevant classifiers as illustrated by the figure on page 8. the presentation is extremely clear with helpful illustrations and toy but insightful experiments."	0
this is partly suggested when the authors mention that the representation could be learned from only a partial goalconditioned policy, but this idea definitely needs to be investigated further.	0
though the purpose of these works is often to supply for additional reward signals in the sparse reward context, then are often concerned with learning efficient representations such as predictive ones.	0
"the first paragraph in section 4 (""the presentation flows ..."") is very interesting, but almost reads like a conclusion, so maybe the authors could move that to the end of section 4 or to section 5."	0
comments: i believe that the idea of the paper is interesting and the convergence analysis seems correct, however i have some concerns regarding the presentation and the numerical evaluation.	0
the only question i have is how does this hold on a real quantum computer such as ibmq/rigetti quantum computing etc.. or even under a noisy simulator although the paper is sounds and it is a good idea, the presentation is a bit lacking.	0
strengths:  good coverage of related work  clear presentation of the methods  evaluation using established semeval datasets weaknesses: 1. it is not entirely clear what is the connection between fuzzy bag of words and dynamax.	2
“… a lack of certain constraints on the generative capacity of current neuralnetwork based generative models make it challenging to infer structure from their latent generative representations.” what does “a lack of certain constraints” mean?	0
to conclude, the paper presents quite good qualitative results on the celebahq dataset, but has problems with the thoroughness of the experimental evaluation, discussion of the related work, and presentation.	0
i think the presentation of this density modelling shortcoming is a good contribution but leaves a bit to be desired.	0
https://arxiv.org/abs/1810.01392 pros:  interesting observation of density modelling shortcoming  clear presentation cons:  lack of a strong explanation for the results or a solution to the problem  lack of an extensive exploration of datasets	2
my only concern is the incremental nature of the method, which is only partly offset by the good presentation.	0
'pros:'  easily accessible paper with good illustrations and a mostly fair presentation of the results (see suggestions below).	2
overall, i think explicitly taking into account different feature types in the lstm cell update rules is interesting, but the contributions of this paper compared to tlstm are not significant enough for acceptance, and the presentation can be made more clear.	0
the problem is of great importance but the theoretical results and presentation contain many issues that make the paper unfit for publication.	0
=========== update: authors have addressed my main concern, improved the presentation and added extra experiments that improve the quality of the paper.	0
pros: presentation of new application of representation learning models construction of a new dataset to the community for binary software vulnerability detection the proposed model shows a good performance cons: the presentation of the dataset is for me rather limited while it is a significant contribution for the authors, it seems to be an extension of an existing dataset for source code vulnerability detection.	2
however, while the method itself is promising, the weak baselines (in particular, the lack of evidence disentangling the benefits of larger scale / more frames vs the benefits of the proposed method) and unclear presentation make me unable to yet recommend the paper for acceptance.	0
there are basic concerns about how implicit and explicit rewards can be combined, and the technical presentation needs some improvement.	0
the presentation of the core idea is clear but imo there are some key missing details and experiments. '	0
pros:  a simple idea with good empirical results that would be of interest to the community cons:  (extremely) unclear presentation which hinders the message of the paper.	2
5. overall, i think this is a good paper, gives a good overview of an important problem; the matching networks idea is nice and simple; but the paper could be more broader in terms of writing than trying to portray the success of discern specifically.	0
partial conclusion: the description of the method contains relevant information and is functional, but the writing could be improved. '	0
cons:  writing could be improved, as the methodology currently reads as a summation of facts, and some parts are written out of order, resulting in various forward references to components that only become clear later.	0
cons: 1. the paper in its current form isn't very polished yet and clarity can still be improved in several ways: ' there were more than a few spelling and grammatical errors, please proofread the work and improve the writing.	0
cons:  the writing, in my opinion, needs to be improved [see my comments below].	0
i have multiple concerns with the papers: (i) the writing is informal and the ideas are not well explained.	0
they are many editing problems and the english is problematic, but most importantly the writing fails to properly introduce the problem, the objective and solutions.	0
cons 5. the paper wastes valuable space writing out in detail the equations for backpropagation in a standard feedforward mlp.	2
there is also a statement in the paper that is problematic but can be fixed by rewriting.	0
in section 6, the paper could give more details about random walk concepts such as 'stochastic', 'stationary distribution' etc., as it would make the paper more accessible (i am familiar with these concepts but since the writing of the paper is of high quality in the other sections, i am convinced this would improve its impact, and attract more readers).	0
figures 2 and 3 are the central architectural choices, but the writing around them does not clarify why all the choices have been made, and what the implications are.	0
the paper lacks rigor and the writing is of low quality, both in its clarity and its grammar.	0
"2. it try to link it to information theory but most of study is just empirical (which is fine, but avoid it can simplify the writing and make it more readable), e.g. "" according to information theory and the attention mechanism (bahdanau et al., 2014), it is clear that we.."" i agree with the intuition but how it can be ""if and only if""?"	0
the paper might contain some interesting ideas, however, i am quite confused about the paper due to lack of clarity in writing.	0
the paragraph after eq 3 needs some rewriting  the explanations around and including equations 5 and 6 were quite poor: .pi is referred to but not used, it is not made clear that that g is the gradient of log p(z) instead of p(z), use brackets for the log in eq 6 to avoid ambiguity 2) the reference formatting is wrong (i.e. cite is used everywhere instead of citep) 3) i thought the motivation for the approach in the intro was very good 4) as the seemingly most related work, it would be good to elaborate more on the goyal et al paper and the differences of your approach to theirs.	0
# summary pros: ' useful dynamic batching trick that can lead to speedups ' empirical evaluation compares to two existing techniques and breaks down individual components of runtime cons: ' no critical look at the disadvantages of this technique such as applicability to larger batch sizes and memory usage ' some questionable statements and assumptions ' lack of formalization and clear definitions ' paper reads longdrawnout, subpar writing hurts readability	2
"pros:  proposed regularizer is wellexplained and seems to work well, ablation study is helpful cons:  the intro section is almost completely repetitive of section 3 and could be significantly shortened, and make more room for some of the experimental results to be moved from the appendix to main text  some wording choices and wordiness make some sentences unclear, and overall the organization and writing could use some work specific comments / nits: (in reading order) 1. i think the name ""selfless sequential learning"" is a bit misleading and sounds like something to do with multiagent cooperative rl; i think ""forethinking"" or something like that that is an actual word would be better, but i can't think of a good word... maybe frugal?"	2
cons: while i appreciated the writing clarity of the paper, the paper misses the whole point of defensive ml research: in the model poisoning case, a minimal requirement for a defense mechanism is to be formally proven 'whatever is the behavior of the attacker' (within the threat model).	0
additionally, some readers may find this paper a little difficult to read due to (1) lack of clarity in the writing, e.g., the first three paragraphs in section 3; (2) omitted details, e.g., how much overlap exists between kernels (figs.	0
weaknesses:  paper writing is good until section 3.1. this section is very confusing.	0
overall, i found the writing very clear, the main idea sound, and paper generally well executed, but i have serious concerns about the significance of the contributions that lead me to recommend rejection.	0
overall, the idea has some merits, but the empirical study is weak and the paper suffers from unsufficient writing effort (or more probably time).	0
e.g. the writing makes it seem like proposition 2 and theorem 1 apply to your algorithm, but it in fact they do not apply for finite step size.	0
overall: pros: 1. clear writing 2. good motivation description.	2
pros:  the writing is clear.	2
writing and presentation suggestions/questions: 1. if the proposed method is a breakthrough, i am fine with the title but i think the experiment results tell us that wasserstein is not all you need.	0
overall this paper gives a useful but incremental improvement over the deep value network proposed by gygli et al. 2017. however, the writing should be substantially improved to make the paper more selfcontained and to include missing experiment details.	0
i am not entirely convinced that the proposed writing scheme is a substantial addition over this past work, but i am not overly concerned about this since proper due credit is assigned in the paper.	0
the writing is generally clear but i have doubts about the proposed evaluation metrics, experiments, and significance of the dataset (details below).	0
figure 2 is nice as a sales pitch, but it doesn't replace actually writing down the objective functions used for training!	0
clarity: some sections of the paper were harder to digest, but overall the quality of the writing is good and the authors have made efforts to present examples and diagrams where appropriate.	0
"the writing is mainly fine, though some sentences are written poorly and would benefit from a revision, e.g., 2nd paragraph, ""but none of them is suitable to train deep neural nets (dnns)."""	0
in terms of writing, the first few pages tend to be repetitive yet vague about what exactly will be done (generally ok for introduction, but a bit too vague).	0
cons:  writing can be improved.	0
beyond the highlevel lack of clarity about the contribution of the paper, the writing lacks precision and rigor, and many things are undefined (though one can figure them out after reading many times back and forth).	0
in short, a promising direction, but the contribution of the paper appears to be over claimed and the writing of the paper needs significant improvement before the paper can be accepted for publication.	0
quality: the introduced idea is interesting, but overall the paper quality is quite low, mainly because the experiments do not support the claims of the paper, and there are several improvements that can be made to the writing. '	0
not only is the writing hard to understand (some sentences lack a verb!	0
additionally, due to the lack of clarity in the writing and lack of mathematical rigor, theorem 1 does not seem to be true as stated.	0
the paper also has the following weak points: 1. the writing is a bit rough throughout, though not to extreme distraction.	0
# weaknesses ## writing i have to start with the most obvious one.	0
in addition to the lack of novelty or new insights, the writing needs serious attention.	0
using a generative model as the surrogate distribution for kernel twosample test is novel  an important and new application of deep generative models  strong experiments on synthetic and realworld time series data sets  very clear writing and explanation of the idea  reply sample segments from both directions (past and future) while in the practical setting, cpd is usually sequential and in one directional  lack theoretical understanding of the limit of the neuralgenerator in the kernel twosample test	0
but the execution is limited and the writing poor with critical details lacking.	0
3) weak points: the writing is sloppy.	0
as i mentioned, the paper has novel and interesting ideas, but it would be greatly improved with some important rewriting.	0
my recommendations to improve the article: (1) writing  i really enjoyed this work, but frankly, the writing is horrible.	0
there are a few areas where the writing could be more clear: .omega_t is introduced right after equation 5, but it is unclear what is that parameter.	0
pros: 1. the defense technique does not require knowledge of the attack method cons: 1. the paper is incredibly difficult to understand due to the writing.	2
even though the need of handling arbitrary input size is an interesting problem, i have several major concerns about this paper:  one of the main problems of this paper is its presentation, both the writing and methodology.	0
but there is no attempt to generalize the findings (e.g. new datasets not from original study, changing other parameters and then evaluating again if these techniques help etc.), not clear if the improvement in performance is statistically significant, how robust it is to changes in other parameters etc. the authors also rely mostly on the fid metric, but do not show if and how there is improvement upon visual inspection of the generated images (i.e. is resolution improved, is fraction of images that look clearly 'unnatural' reduced etc.) the writing is understandable for the most part, but the paper seems to lack focus  there is no clear take home message.	0
"it is comparable to and to my ears not better than existing polyphonic systems such as the ones below (links to sample audio are provided here): bachbot  https://soundcloud.com/bachbot (liang et al 2017)  tied parallel nets  http://www.hexahedria.com/2015/08/03/composingmusicwithrecurrentneuralnetworks/ (johnson 2015, ref below) performancernn  https://magenta.tensorflow.org/performancernn  (simon & oore 2017) ..others as well.. clarity  some of the writing is ""locally"" clear, but one large, poorlyorganized section makes the whole thing confusing (details below)."	0
pros:  the model is interesting and the motivation is quite clear  analysis is quite nice  writing is quite clear and decent cons:  extremely lacking experimental validation  there are literally no baseline models, no numbers or any kind of quantitative analysis.	2
strengths:  clear writing.	2
3) some writing issues: it would be better to 'clearly' demonstrate the final accuracy of different models (i.e. resnet 164 trained on whole data and selected subset), such as putting them into a table, but not merely showing them vaguely in the curves and text.	0
the writing is generally clear, but the paper should be checked for typos.	0
### comments about writing ### the findings are in general interesting and inspiring, but the explanations need some further improvement.	0
in particular, the writing lacks some consistency and clarity in the wordings.	0
the submission lacks precise technical writing, and many technical details appear in inappropriate places, such as the introduction.	0
i found the paper lacking in terms of writing and in terms of clarity in expressing scientific/mathematical ideas especially for a theory paper.	0
my major concern is the writing.	0
this could all be addressed with a change in the pitch and tone of the paper, but the authors should ask themselves “what are we adding beyond what can be found in the work of sutton et al (2011), modayil et al (2013), white (2015), and sutton’s numerous writings on predictive approaches to ai?” the connection between nexting (and thus gvfs) and successor features is well known, while theorem 1 follows directly from the original policy gradient theorem.	0
of course, an exhaustive discussion is not expected, but the writing makes it sound like there hasn't been much work at all.	0
evaluation  the writing of the paper is in general ok, but reading the introduction that categorizes the ssl by three streams seem somehow unnatural to me.	0
the writing is organized poorly and the formulas are sloppy and scattered.	0
weaknesses: the writing quality is somewhat weak.	0
overall the writing is reasonably clear but not very accessible for someone not already familiar with the area.	0
> section 2 writing style lacks a bit of cohesion, relating the paragraphs may be a solution.	0
this is a common slip up when writing conf papers these days, but please do consider discussing the settings of parameters like minibatches sizes , value of .lambda in the h derivation, how one calculates the .sigma^2_g within the algorithm presented in the appendix.	0
the technical approach (combining vae vectors to make new shapes) is not particularly novel[ overall: the paper should not be accepted in its current form, both due to the confusing writing, and the lack of careful evaluation.	0
clarity: ' the writing of the paper was clear for the most part, however the experimental section could have been clearer.	0
moreover, in spite of the authors writing that their goal is “completely different” from [lee at al 18a, ma et al 18a], i found the two cited papers having a similar intent and approach to the problem, but a comparison is completely missing.	0
pros:  the writing is mostly clear and easy to follow.	2
the parer is in general interesting, however the clarity of the paper is hindered by the existence of several typos, and the writing in certain passages can be improved.	0
the writing has improved, but still has stylistic and grammatical issues.	0
instead of writing the chronological story of what you did, instead you should explain the problem, explain why current solutions are lacking, and then present your own solutions, and then quantify the improvements from your solution.	0
current, the method appears to be great, but the writing quality of the paper is not yet there.	0
the main weaknesses are poor writing, and that some details of the implementation required to reproduce the results are missing.	0
this function might seem a little ridiculous, but continuous or even lipschitz version of this counterexample could be constructed by smoothing things out around , and a function such as this could be obfuscated by writing it down with a long, complicated expression making it hard to identify by inspection.	0
i found the paper very difficult to read; not so much because of the topic, but due the writing.	0
current manns only support dense writing  presumably this means dense as in 'every timestep', but this terminology is overloaded  you could consider ntm / dnc as doing dense writing, and then work of rae et al 2016 doing sparse writing.	0
pros  highquality writing  very clear  complete experiments on a variety of tasks, some of which do not have optimal solvers  honest assessment of the model cons  the theoretical contributions are not groundbreaking (either the the tweak on reinforce or the model architecture)  the model is still far from obtaining meaningful results on tsp (although it's interesting to compare to previous learned models, only solving problems with 100 nodes also illustrates how far we have to go...) details  dai et al has been published at nips and is no longer an arxiv preprint  the comparison to alphago should either be expanded upon or scratched.	2
after reading the author response and the updated paper, i am satisfied on several of my concerns, many of which were due to the writing in the earlier submission.	0
"quality: the writing of the paper needs more polishing; i saw grammatical errors here and there: for example, at the first paragraph of page 2, ""alternating"" should be alternative and ""synthetical"" should be synthetic... clarity: i have not been able to fully understand why the proposed (uniform) sampling variant of bn is better than previous effort at making bn less computationally expensive in a gpubased training environment by reading the paper: 1. the authors argue that the ""summation"" operation is the one that makes bn expensive; however, the authors have not demonstrated enough evidence of this argument 2. if ""summation"" operation is what makes bn expensive, then in a gpubased environment, can we simply divide the data into smaller batch, and train on each gpu using a smaller batch (this is way, each gpu is essentially calculating the statistics based on a subsample) 3. the authors discussed microbn, which ""alleviate the diminishing of bn's effectiveness when the amount of data in each gpu node is too small..."" this seems to show that in practice, training with bn does not suffer from having a large batch, but instead suffers from having too small batch size on each gpu node."	0
"examples of imprecise / casual writing: ""good performance without discounting, but training was less stable."""	0
in its current form, i do not recommend accepting this paper but i do encourage the authors to continue working on it to both tighten the writing and presentation as well as continue to show interesting results via rl experiments.	0
these concern principally notation issues and some potential improvements in the writing.	0
cons: 1. the writing is imprecise and often hard to follow.	0
overall the writing is good... but i did find the main statement of the algorithm confusing!	0
i have other concerns which mainly stem from lack of clarity in writing: 1. in the line right above remark 1, it is not clear what “assumption” refer to.	0
the writing of the paper is good, but the writing of the captions could be improved.	0
i have no doubt to the novelty, but the writing could definitely be improved.	0
"other refs to mention: randomized relu (randomly set the leak threshold) https://arxiv.org/pdf/1505.00853.pdf noisy activation functions quality: decent (6.5/10), but i think the experiments, level of analysis, and quality of writing are more like a very good blog post than an academic paper (although i think that that line is becoming very blurry) clarity: decent (7/10), but there are many small grammar errors, especially to do with pluralization (e.g. ""activation functions .... its importance"" should be ""their importance"") and incorrect verb tense (e.g. ""was used"" should be ""is used"" or ""has been used""; past tense implies it no longer is used)."	0
"i pointed out the ones that were particularly confusing in the ""specific comments"" section, but the paper should be thoroughly reviewed for writing quality."	0
pros:  marginal improvement across the board  partial replacement strategy might be useful for other methods cons:  writing contains grammatical errors / change of tense / confusing sentence construction which make the paper somewhat hard to get through  not much exploration or insight about the learned functions or the activation function performs well  numbers seem quite incremental to me, and the method is not tested on larger/deeper networks where the gains might be mode significant.	2
while this could be an interesting result, i have several concerns regarding the assumptions, correctness, and writing.	0
pros:  natural, novel extension to gradientbased metalearning  state of the art results on two competitive fewshot benchmarks  good analysis  clear writing cons:  realistic, highdim data is only from the image domain minor questions for the authors:  relation networks are computationally intensive, although in fewshot learning the sets encoded are fairly small.	2
issues/concerns  i assess the paper in its current form as too far below the acceptable standard in writing and in clarity of presentation, setting aside other conceptual issues which i discuss below.	0
review versions of papers often lack polished writing.	0
based on the method, this paper could go either way, but given my concerns on its novelty and writing quality/clarity, i lean slightly towards reject.	0
pros:  the paper is well written, mostly selfcontained, and easy to read (for someone familiar with information theory);  all mathematical points are detailed and well explained, with sufficient introduction;  the writing is compact, the paper is dense, and given the page limit this is a good information/compression compromise;)  information bottleneck is a topic of prime interest in the community these days;  the two first problems described ((1) and (2)) are original, interesting contributions to the field, of particular interest for people interested in applying information bottleneck concepts to supervised learning;  the solution brought to the ib lagrangian issues is simplistic though efficient (squaring i(x,t) so that it's not linear in i(x,t) anymore).	2
my main comment is that this work requires (a) more substantiation of the claim that attention shift is the phenomenon at play when it comes to lack of transferability, (b) improvement to the writing, and (c) more motivation behind the choice of mitigation mechanism.	0
however i do have a few concerns: 1. the writing can certainly be improved.	0
first, the explicit writing and underlying tone of the paper reveal a misrepresentation of the scientific argument in bartunov et al. the scientific question in bartunov et al. is not a matter of whether bp algorithms can be useful in purely artificial settings, but rather whether they can say anything about the way in which the brain learns.	0
the paper proposes an interesting problem, but the paper would benefit if writing and evaluation are significantly improved.	0
cons:  clarity of writing: lots of typos and bits of math that could be more clear (see detailed comments below) [fixed]  the plots in section 4 are all extremely jagged.	0
my concerns/questions are as following: (a) firstly, the writing is too verbose and vague without clarifying the details and there are too many references to laflaquiere et al. i would recommend the authors to be more precise, i.e. define topological/metric invariants, clarify how inconsistent sensory/motor pairs are sampled in mtm condition and how environment is perturbed in mmt condition.	0
my main concerns about this paper are its related work and its writing.	0
the paper is interesting however the benefit over the traditional maximum likelihood estimator is small and the writing needs a bunch of work.	0
in summary this is potentially interesting work but the writing should be sharper, their should be less ambiguity of interpretation of close set.	0
pros: 1. very clear writing.	2
strengths: attempts to solve a longstanding problem in modelfree rl (effective exploration in sparse reward environments) clear writing and structure, easy to understand (except for some minor details) novel, intuitive, and simple method building on ideas from previous works good empirical results (better than state of the art, in terms of performance) on some challenging tasks weaknesses: not very clear why (and when) the method works  more insight from experiments in less complex environments or some theoretical analysis would be helpful it would also be useful to better understand the conditions under which we can expect this to bring significant gains and when we can expect this to fail (or not help more than other methods) not clear how stable (to train) and robust (to different environment dynamics) the method is main comments / questions: the paper makes the claim that their technique “automatically generates a curriculum of exploration” which seems to be based more on intuition rather than clear experiments or analysis.	2
strengths:  this work is probably the first to distill the structured manifold knowledge from a teacher network to a student network.	2
in the introduction they first claim “we cannot impose structure directly on the joint distribution of a gan’s outputs.” but after they claim “we submit that regularizing the structure of a gan’s generator and discriminator is generally more difficult than imposing meaningful structure directly on the model distribution, which we will refer to as q. these two statements conflict because the model distribution is a joint distribution of gan’s outputs.	0
strengths: the idea of using the hierarchical structure of the labels is innovative and wellmotivated.	2
next, considering additive demixing, the authors assume that the corruption/structured signal is unknown but it can be modelled using a convolutional network (using the architecture of dcgan).	0
however, the main technical contribution of this paper is otherwise not clear  the methodology section covers a very broad set of techniques but doesn't provide a clear picture of what is novel; furthermore, it makes a strong assumption about linear structure in the embedding space that may not hold.	0
this would be heavily dependent on the model structure (with more complex decision boundaries likely being harder to optimize) but they show empirically in 4 models that this method works well.	0
the idea is to model the structure by exploiting image patches, but account for the fact that these patches may be misaligned, and thus not in exact correspondence.	0
strengths:  modeling the structure via patches is an interesting idea.	2
weaknesses: method:  the idea of relying on patches to model the structure is not new.	0
more importantly, it seems that all experiments are performed on tasks where the underlying structure is known, however this is almost never the case in practice.	0
